Student ID,student_name,gender,grade,school_name,reading_score,math_score
21267,Maria Fitzpatrick,F,11th,Bailey High School,90,86
21268,Sandra Smith,F,11th,Bailey High School,75,97
21269,Amanda Robinson,F,11th,Bailey High School,72,90
21270,Diana Moran,F,11th,Bailey High School,98,81
21271,Alexander Wright,M,12th,Bailey High School,83,68
21272,Mrs. Wendy Hayes,F,9th,Bailey High School,67,59
21273,Kenneth Santiago MD,M,9th,Bailey High School,75,69
21274,Anthony Jenkins,M,9th,Bailey High School,83,96
21275,Amy Armstrong,F,10th,Bailey High School,80,70
21276,Teresa Leonard,F,9th,Bailey High School,78,82
21277,Jonathan Adams,M,9th,Bailey High School,73,90
21278,Walter Clark,M,11th,Bailey High School,76,68
21279,Donna Cox,F,10th,Bailey High School,98,95
21280,Dr. Matthew Hernandez,M,9th,Bailey High School,70,89
21281,Douglas Hamilton,M,9th,Bailey High School,99,71
21282,Cheryl Mccormick,F,10th,Bailey High School,88,60
21283,Ellen Kelly,F,11th,Bailey High School,65,68
21284,Robert Carter,M,12th,Bailey High School,84,87
21285,Ian Williams,M,9th,Bailey High School,83,78
21286,Jose Martinez,M,11th,Bailey High School,82,77
21287,David Sims,M,10th,Bailey High School,84,83
21288,Jennifer Jones,F,11th,Bailey High School,69,63
21289,Meredith Garcia,F,12th,Bailey High School,72,65
21290,John Walls,M,10th,Bailey High School,98,64
21291,Adam Stevenson,M,10th,Bailey High School,79,91
21292,Jacqueline Braun,F,11th,Bailey High School,91,67
21293,Christian Martin,M,10th,Bailey High School,71,99
21294,Troy Scott,M,9th,Bailey High School,69,93
21295,Nathaniel Adkins,M,10th,Bailey High School,68,59
21296,Teresa Molina,F,10th,Bailey High School,82,82
21297,Michael Levine,M,12th,Bailey High School,73,89
21298,Elizabeth Kelly,F,12th,Bailey High School,92,69
21299,Derrick Brown,M,12th,Bailey High School,79,69
21300,Ashley Calderon,F,12th,Bailey High School,63,92
21301,Jennifer Garcia,F,10th,Bailey High School,83,96
21302,Christopher Lamb,M,9th,Bailey High School,64,83
21303,Louis Hodges DDS,M,9th,Bailey High School,99,56
21304,Ronald Martinez,M,9th,Bailey High School,76,81
21305,Monica Cochran,F,9th,Bailey High School,72,83
21306,Jeffery Watson,M,10th,Bailey High School,94,86
21307,Dr. Douglas Duffy,M,12th,Bailey High School,85,77
21308,Gina Curtis,F,11th,Bailey High School,95,95
21309,Jason Logan,M,10th,Bailey High School,97,58
21310,Thomas Freeman,M,10th,Bailey High School,92,82
21311,Justin Miller,M,12th,Bailey High School,95,94
21312,Justin Johnson,M,12th,Bailey High School,85,77
21313,Harry Snow,M,9th,Bailey High School,85,87
21314,Thomas Tucker,M,10th,Bailey High School,78,94
21315,Amanda Cole,F,9th,Bailey High School,69,66
21316,Mrs. Michelle Patterson,F,11th,Bailey High School,86,77
21317,Justin Lee,M,9th,Bailey High School,64,55
21318,Samantha Cooper,F,9th,Bailey High School,84,59
21319,Christopher Smith,M,9th,Bailey High School,67,89
21320,Cathy Alexander,F,12th,Bailey High School,98,86
21321,Dawn Adams,F,12th,Bailey High School,88,56
21322,Justin Finley,M,10th,Bailey High School,83,70
21323,Lauren Kane,F,12th,Bailey High School,98,59
21324,Jacob Logan,M,11th,Bailey High School,84,86
21325,Diane Bradford,F,9th,Bailey High School,86,70
21326,Kenneth Lee,M,11th,Bailey High School,80,98
21327,Jeanette Young,F,9th,Bailey High School,75,75
21328,Emily Thompson,F,12th,Bailey High School,73,67
21329,Nicole Bauer,F,10th,Bailey High School,78,90
21330,Larry Monroe,M,9th,Bailey High School,66,96
21331,Melissa Wilson,F,10th,Bailey High School,66,74
21332,Nina Shah,F,11th,Bailey High School,71,66
21333,Leslie Williams,F,10th,Bailey High School,89,60
21334,Sandra Oliver,F,12th,Bailey High School,75,70
21335,Robert Robinson,M,12th,Bailey High School,79,96
21336,Virginia Pope,F,11th,Bailey High School,95,69
21337,Bradley Murphy,M,9th,Bailey High School,79,57
21338,Mrs. Jennifer Craig,F,10th,Bailey High School,90,97
21339,Teresa Lamb,F,12th,Bailey High School,92,82
21340,Lawrence Hinton,M,10th,Bailey High School,99,63
21341,Kyle Collins,M,11th,Bailey High School,85,81
21342,Kyle Davis,M,12th,Bailey High School,81,87
21343,Marie Andrews,F,11th,Bailey High School,87,61
21344,Nina Thomas,F,9th,Bailey High School,69,97
21345,Mark Meza,M,11th,Bailey High School,88,94
21346,Jason Franklin,M,11th,Bailey High School,92,63
21347,Alexis Adams,F,12th,Bailey High School,83,61
21348,Gary Flores,M,11th,Bailey High School,64,84
21349,Brittany Gillespie,F,12th,Bailey High School,65,65
21350,Amanda Riley,F,12th,Bailey High School,85,78
21351,Mr. Michael Graham,M,9th,Bailey High School,86,71
21352,Susan Baker,F,12th,Bailey High School,80,83
21353,Daniel Olson,M,9th,Bailey High School,67,92
21354,Elizabeth Walker,F,11th,Bailey High School,73,81
21355,Lisa Mitchell,F,11th,Bailey High School,91,76
21356,Andrew Herrera,M,9th,Bailey High School,74,76
21357,Howard Johnson,M,12th,Bailey High School,81,86
21358,Michelle Fox,F,9th,Bailey High School,93,84
21359,Jessica Flores,F,11th,Bailey High School,77,62
21360,Adrienne Howard,F,10th,Bailey High School,77,96
21361,James King,M,12th,Bailey High School,81,75
21362,Mike Hill,M,9th,Bailey High School,94,80
21363,Erika Logan,F,9th,Bailey High School,70,85
21364,Julia Howell,F,9th,Bailey High School,82,55
21365,Amanda Webb,F,11th,Bailey High School,92,61
21366,Shannon Gutierrez,F,10th,Bailey High School,68,61
21367,Savannah Willis,F,11th,Bailey High School,81,82
21368,Andrew Richardson,M,12th,Bailey High School,87,81
21369,Tristan Stuart,M,11th,Bailey High School,88,59
21370,Judy Ford,F,11th,Bailey High School,81,66
21371,Dr. David Wright,M,10th,Bailey High School,64,75
21372,Michael Fisher,M,11th,Bailey High School,75,66
21373,Richard Gilbert,M,11th,Bailey High School,98,67
21374,Russell Young,M,11th,Bailey High School,68,63
21375,Samantha Hughes,F,10th,Bailey High School,82,77
21376,Suzanne Torres,F,11th,Bailey High School,68,59
21377,William Bradley,M,9th,Bailey High School,82,73
21378,Elizabeth Park,F,9th,Bailey High School,78,63
21379,Debbie Wagner,F,11th,Bailey High School,64,97
21380,Anthony Smith,M,9th,Bailey High School,80,97
21381,Vanessa Larsen,F,10th,Bailey High School,77,87
21382,Melvin Holt,M,10th,Bailey High School,87,96
21383,Amber Rios,F,12th,Bailey High School,76,64
21384,Herbert Bell,M,12th,Bailey High School,67,67
21385,Deborah Mcdonald,F,11th,Bailey High School,74,63
21386,Donald Reeves,M,9th,Bailey High School,67,86
21387,Timothy Carr,M,10th,Bailey High School,92,87
21388,Nicole Peterson,F,10th,Bailey High School,63,67
21389,Gregory Henry,M,10th,Bailey High School,71,75
21390,Suzanne Underwood,F,10th,Bailey High School,87,88
21391,Kevin Coffey,M,11th,Bailey High School,75,71
21392,Jeff Estes,M,11th,Bailey High School,65,95
21393,Tiffany Reynolds,F,11th,Bailey High School,95,84
21394,Jordan Ward,F,9th,Bailey High School,94,65
21395,Christina Roberson,F,12th,Bailey High School,63,72
21396,Andrew Powers,M,12th,Bailey High School,72,63
21397,David Wilson,M,11th,Bailey High School,89,93
21398,Cody Cole,M,10th,Bailey High School,69,78
21399,Jeanne Fischer MD,F,9th,Bailey High School,82,71
21400,William Hines,M,9th,Bailey High School,88,96
21401,Charles King,M,12th,Bailey High School,98,68
21402,Debra Ryan,F,11th,Bailey High School,97,59
21403,Jason Sullivan,M,9th,Bailey High School,70,60
21404,Jennifer Jennings,F,11th,Bailey High School,75,97
21405,James Thomas,M,12th,Bailey High School,64,97
21406,Eric Peters,M,12th,Bailey High School,84,67
21407,Karen Wade,F,12th,Bailey High School,92,58
21408,Cheryl Thomas,F,11th,Bailey High School,73,90
21409,Mrs. Amanda Rose,F,9th,Bailey High School,75,87
21410,John Wilson,M,11th,Bailey High School,87,95
21411,Robert Hines,M,9th,Bailey High School,87,76
21412,Elizabeth Bowers,F,11th,Bailey High School,78,77
21413,David Booker,M,10th,Bailey High School,80,87
21414,Carolyn Johnson,F,12th,Bailey High School,81,92
21415,Blake Lopez,M,11th,Bailey High School,84,88
21416,Kristina Booth,F,11th,Bailey High School,80,71
21417,Rebecca Erickson,F,12th,Bailey High School,78,67
21418,Kimberly Collins,F,9th,Bailey High School,65,81
21419,Christopher Horn,M,12th,Bailey High School,80,89
21420,Nicole Garcia,F,12th,Bailey High School,64,81
21421,Matthew Rice,M,12th,Bailey High School,90,84
21422,Jonathan Smith,M,11th,Bailey High School,88,71
21423,Veronica Mcmillan,F,9th,Bailey High School,82,95
21424,Virginia Peters,F,10th,Bailey High School,78,80
21425,Teresa Perez,F,9th,Bailey High School,95,62
21426,Matthew Mcdonald,M,9th,Bailey High School,64,91
21427,Cassidy Eaton,F,12th,Bailey High School,95,65
21428,Michael Myers,M,10th,Bailey High School,91,83
21429,Bradley Brown,M,10th,Bailey High School,93,73
21430,Jason Hunt,M,9th,Bailey High School,84,61
21431,Mary Lee,F,12th,Bailey High School,88,71
21432,Richard Levine,M,9th,Bailey High School,97,98
21433,Bryan Schmidt,M,12th,Bailey High School,82,62
21434,Patricia Monroe,F,10th,Bailey High School,63,80
21435,Breanna Horne,F,10th,Bailey High School,65,58
21436,Susan Lopez,F,11th,Bailey High School,80,96
21437,Kimberly Cooper,F,10th,Bailey High School,86,74
21438,Margaret Dean,F,12th,Bailey High School,77,57
21439,Michael Lane,M,10th,Bailey High School,83,73
21440,Patricia Perry,F,9th,Bailey High School,81,73
21441,Susan Sanders,F,11th,Bailey High School,92,82
21442,Kendra Smith,F,11th,Bailey High School,95,91
21443,Johnny Schneider,M,9th,Bailey High School,67,84
21444,Lauren Fitzgerald,F,11th,Bailey High School,88,79
21445,Jessica Smith,F,9th,Bailey High School,99,61
21446,Rebecca Davis,F,11th,Bailey High School,81,73
21447,Amber Arnold,F,12th,Bailey High School,98,65
21448,Elizabeth Perez,F,10th,Bailey High School,79,94
21449,Alan Burnett,M,9th,Bailey High School,92,91
21450,Ryan Cooke,M,10th,Bailey High School,98,69
21451,Joseph James,M,11th,Bailey High School,93,72
21452,Ellen Davis,F,12th,Bailey High School,80,72
21453,Bobby Noble,M,9th,Bailey High School,76,71
21454,Chelsea Taylor,F,12th,Bailey High School,94,99
21455,Catherine Harris,F,9th,Bailey High School,72,74
21456,Brent Reeves,M,10th,Bailey High School,96,67
21457,Johnny Johnson,M,10th,Bailey High School,63,93
21458,Valerie Obrien,F,9th,Bailey High School,83,55
21459,Cynthia Moss,F,10th,Bailey High School,65,72
21460,Rebecca Salazar DDS,F,9th,Bailey High School,94,83
21461,Christopher Nelson,M,9th,Bailey High School,82,90
21462,Diana Ponce,F,9th,Bailey High School,82,98
21463,Michele Clark,F,11th,Bailey High School,87,85
21464,Alexander Carson,M,12th,Bailey High School,91,77
21465,Theresa Miller,F,11th,Bailey High School,90,59
21466,Jonathan Park,M,11th,Bailey High School,74,75
21467,Nicole Owens,F,10th,Bailey High School,79,77
21468,James Young,M,11th,Bailey High School,95,68
21469,Brian Dickson,M,11th,Bailey High School,68,97
21470,Anthony Mack,M,12th,Bailey High School,67,69
21471,Ariel Chambers,F,11th,Bailey High School,86,76
21472,Jamie Walker,M,12th,Bailey High School,82,99
21473,Kenneth Raymond,M,9th,Bailey High School,90,70
21474,Elizabeth Welch,F,12th,Bailey High School,73,96
21475,Ray Hoffman,M,9th,Bailey High School,79,84
21476,Mrs. Kathleen Cook,F,11th,Bailey High School,89,57
21477,Sheila Green,F,11th,Bailey High School,85,99
21478,Mary Garza,F,9th,Bailey High School,75,69
21479,Jessica Smith,F,10th,Bailey High School,67,77
21480,Antonio Oconnor,M,12th,Bailey High School,93,71
21481,Robert Diaz,M,9th,Bailey High School,69,92
21482,Michael Cordova,M,12th,Bailey High School,75,87
21483,Marie Stanley,F,9th,Bailey High School,82,78
21484,Amanda Solomon,F,9th,Bailey High School,67,80
21485,Robert Olson DVM,M,10th,Bailey High School,75,71
21486,Patricia Cohen,F,11th,Bailey High School,96,87
21487,Courtney Pena,F,10th,Bailey High School,98,79
21488,Kara Smith,F,12th,Bailey High School,81,62
21489,Samuel Richardson,M,12th,Bailey High School,68,98
21490,Martin Phillips,M,11th,Bailey High School,76,92
21491,Scott Brewer,M,9th,Bailey High School,70,64
21492,Linda Calhoun,F,11th,Bailey High School,76,91
21493,James Stephens,M,10th,Bailey High School,78,68
21494,Benjamin Evans,M,10th,Bailey High School,99,90
21495,James Williams,M,11th,Bailey High School,68,92
21496,Kathy Bright,F,9th,Bailey High School,70,97
21497,Amber Lopez,F,10th,Bailey High School,64,72
21498,Ashley Berg,F,10th,Bailey High School,95,81
21499,Lisa Gonzalez,F,10th,Bailey High School,69,63
21500,Daryl Johnson,M,12th,Bailey High School,71,89
21501,Kristen Cross,F,9th,Bailey High School,80,84
21502,Walter Moran,M,12th,Bailey High School,76,99
21503,Kyle Gomez,M,12th,Bailey High School,99,58
21504,Lonnie Herrera,M,12th,Bailey High School,97,87
21505,Maria Hubbard,F,11th,Bailey High School,69,66
21506,Abigail Young,F,9th,Bailey High School,86,58
21507,Melissa Thompson,F,10th,Bailey High School,72,69
21508,Michael Cooper,M,9th,Bailey High School,99,98
21509,Tiffany Lee,F,11th,Bailey High School,82,58
21510,John Brown,M,10th,Bailey High School,73,65
21511,David Davis,M,9th,Bailey High School,87,87
21512,Shane Gibson,M,12th,Bailey High School,68,56
21513,Steven Myers,M,9th,Bailey High School,65,90
21514,Nancy Ross,F,9th,Bailey High School,96,61
21515,Mark Everett,M,9th,Bailey High School,66,65
21516,Steve Walker,M,9th,Bailey High School,70,73
21517,Mary Rodriguez,F,11th,Bailey High School,69,97
21518,Jonathan Byrd,M,9th,Bailey High School,64,77
21519,Ralph Moyer,M,11th,Bailey High School,70,86
21520,Nicholas Diaz,M,9th,Bailey High School,68,63
21521,Christie Mejia,F,10th,Bailey High School,67,62
21522,Carl Edwards,M,10th,Bailey High School,96,58
21523,Stacy Davis,F,9th,Bailey High School,68,75
21524,Angela Townsend,F,9th,Bailey High School,98,76
21525,Robert Berry,M,12th,Bailey High School,86,72
21526,Sabrina Franco,F,12th,Bailey High School,87,87
21527,Richard Cherry DDS,M,9th,Bailey High School,66,89
21528,Melissa Flores,F,12th,Bailey High School,79,63
21529,Madeline Brown,F,12th,Bailey High School,99,57
21530,Ryan Gonzalez,M,10th,Bailey High School,63,87
21531,Timothy Griffin,M,9th,Bailey High School,92,75
21532,Jeffrey Shepard DVM,M,11th,Bailey High School,77,69
21533,Lisa Pacheco,F,10th,Bailey High School,88,99
21534,Terry King,M,11th,Bailey High School,96,60
21535,James Holland MD,M,9th,Bailey High School,66,98
21536,Tanya Smith,F,11th,Bailey High School,91,62
21537,Kevin Robinson,M,10th,Bailey High School,64,64
21538,Nicholas Tanner,M,9th,Bailey High School,69,94
21539,David Davis,M,9th,Bailey High School,70,60
21540,Gilbert Hodges,M,12th,Bailey High School,65,81
21541,Shawn Robinson,M,12th,Bailey High School,97,67
21542,Daniel Martinez,M,9th,Bailey High School,73,86
21543,Amanda King,F,11th,Bailey High School,85,57
21544,Stephanie Hatfield,F,10th,Bailey High School,68,69
21545,Madison Conley,F,12th,Bailey High School,98,76
21546,Teresa Odonnell,F,10th,Bailey High School,99,70
21547,Lauren Campbell,F,9th,Bailey High School,83,76
21548,Stephanie Mayer,F,10th,Bailey High School,86,60
21549,Lisa Johnson,F,11th,Bailey High School,76,80
21550,Jordan Woods,F,10th,Bailey High School,78,78
21551,Nancy Patel,F,11th,Bailey High School,95,98
21552,Timothy Gomez,M,9th,Bailey High School,68,75
21553,Ray Campbell,M,12th,Bailey High School,85,84
21554,Robert Landry,M,9th,Bailey High School,63,79
21555,Karina Welch,F,10th,Bailey High School,95,70
21556,Helen Hall,F,12th,Bailey High School,88,63
21557,Jamie Bailey,F,9th,Bailey High School,66,86
21558,Michaela Daniels,F,12th,Bailey High School,80,81
21559,Tammy Daugherty,F,12th,Bailey High School,71,59
21560,Sarah Dennis,F,11th,Bailey High School,95,80
21561,Nicole Chavez,F,12th,Bailey High School,78,87
21562,David Hoffman,M,10th,Bailey High School,78,87
21563,Diane Reynolds,F,10th,Bailey High School,70,72
21564,Jessica Meyer,F,12th,Bailey High School,95,97
21565,Kenneth Alexander,M,9th,Bailey High School,72,70
21566,Lisa Hernandez,F,11th,Bailey High School,73,83
21567,Jack Johnson,M,10th,Bailey High School,80,93
21568,Kristin Thornton,F,11th,Bailey High School,70,58
21569,Christine Williams,F,10th,Bailey High School,64,72
21570,Timothy Davidson,M,12th,Bailey High School,83,60
21571,Monique House,F,10th,Bailey High School,92,62
21572,Stacie Kramer,F,11th,Bailey High School,81,86
21573,Courtney Valenzuela,F,12th,Bailey High School,83,60
21574,Craig Mcgee,M,10th,Bailey High School,67,58
21575,Matthew Garcia,M,9th,Bailey High School,81,65
21576,Rebecca Williams,F,11th,Bailey High School,98,56
21577,Melissa Shepherd,F,11th,Bailey High School,67,62
21578,Tanya Hawkins,F,9th,Bailey High School,91,92
21579,Manuel Turner,M,10th,Bailey High School,84,78
21580,Richard Wallace,M,11th,Bailey High School,98,82
21581,Jacob Porter,M,9th,Bailey High School,86,62
21582,Dr. Patricia Baker,F,9th,Bailey High School,78,94
21583,April Jones,F,12th,Bailey High School,70,88
21584,Ryan Horn,M,12th,Bailey High School,95,92
21585,Rebecca Floyd,F,9th,Bailey High School,82,96
21586,Victoria Myers,F,12th,Bailey High School,75,93
21587,Michele Nelson,F,10th,Bailey High School,71,72
21588,John Smith,M,12th,Bailey High School,63,96
21589,David Santos,M,12th,Bailey High School,68,96
21590,Joshua Montgomery MD,M,10th,Bailey High School,66,95
21591,Robin Thomas,F,12th,Bailey High School,90,56
21592,Denise Cameron,F,11th,Bailey High School,72,66
21593,Keith Gonzalez,M,10th,Bailey High School,65,66
21594,Brooke Long,F,12th,Bailey High School,69,64
21595,Mark Jordan,M,9th,Bailey High School,69,91
21596,Bryan Mayer,M,9th,Bailey High School,98,65
21597,Sylvia Brown,F,12th,Bailey High School,90,72
21598,Tiffany Allen,F,10th,Bailey High School,85,55
21599,Wendy Martinez,F,11th,Bailey High School,90,97
21600,Michelle Weber,F,11th,Bailey High School,69,84
21601,Jenna Dickerson,F,9th,Bailey High School,84,64
21602,Megan Humphrey,F,11th,Bailey High School,95,55
21603,Paul Davis,M,10th,Bailey High School,76,59
21604,Michael Davis,M,12th,Bailey High School,89,78
21605,Mary Eaton,F,9th,Bailey High School,80,87
21606,Kathleen Fuller,F,11th,Bailey High School,73,93
